f1,f2,profit,date
0.28609385009927046,0.005666054829644238,0.005666054829644238,2015-01-05
0.3132811012804323,0.004601985751804056,-0.004601985751804056,2015-01-06
0.04484060100294118,0.016899686500025317,-0.016899686500025317,2015-01-07
0.2078103931607539,0.0004386060953508074,0.0004386060953508074,2015-01-08
0.09670646920809112,0.0015149879397913875,-0.0015149879397913875,2015-01-09
0.2200924471204222,0.021170612320339805,-0.021170612320339805,2015-01-13
0.39214803337769677,0.005467498667138936,0.005467498667138936,2015-01-14
0.43568248188209113,0.02438689121201262,0.0,2015-01-15
0.018304258734692436,0.014149405071727544,-0.014149405071727544,2015-01-16
0.7600175885610373,0.00542660894000164,0.00542660894000164,2015-01-19
0.48396111799083963,0.024946846603227303,0.0,2015-01-20
0.09465423197593437,0.011988098578381646,-0.011988098578381646,2015-01-21
0.41684351674283293,0.023208649356306052,0.0,2015-01-22
0.21871052238875044,0.006795427003975977,-0.006795427003975977,2015-01-23
0.050364054981629214,0.006473088578852519,-0.006473088578852519,2015-01-26
0.6235767628585683,0.018675877738962954,0.018675877738962954,2015-01-27
0.10068443567664254,0.016131410881330247,-0.016131410881330247,2015-01-28
0.8529909963468493,0.016370843791663276,0.016370843791663276,2015-01-29
0.19239489521925102,0.014249200213051634,-0.014249200213051634,2015-01-30
0.012606832538927026,0.02264964297568056,-0.02264964297568056,2015-02-02
0.34279062554338524,0.0025141749527408173,-0.0025141749527408173,2015-02-03
0.06710671024497594,0.03678235118387388,-0.03678235118387388,2015-02-04
0.4485549634502133,0.046008550894356064,0.0,2015-02-05
0.7121766595526557,0.009630961920388603,-0.009630961920388603,2015-02-06
0.2337613097779423,0.0044416925840885385,0.0044416925840885385,2015-02-09
0.09244503316704511,0.004621690040538767,-0.004621690040538767,2015-02-10
0.7964333327169542,0.017566618107927576,0.017566618107927576,2015-02-12
0.757102064543727,0.02260300919213332,0.02260300919213332,2015-02-13
0.3846823547337944,0.011501267934754806,0.011501267934754806,2015-02-16
0.611868350201878,0.020088158339307587,0.020088158339307587,2015-02-17
0.6178936231524085,0.007512895573332371,0.007512895573332371,2015-02-18
0.9697793958111919,0.00534609494387306,0.00534609494387306,2015-02-19
0.476196311251628,0.01221326197658646,0.0,2015-02-20
0.06402357052858476,0.03239273969689923,-0.03239273969689923,2015-02-23
0.5379170320336669,0.033494783429110414,0.0,2015-02-24
0.047482836629247904,0.03143712637077096,-0.03143712637077096,2015-02-25
0.32556309020952645,0.014935765976658839,-0.014935765976658839,2015-02-26
0.6039828889687431,0.033725452858925774,0.033725452858925774,2015-02-27
0.1502273155972954,0.039719573852194066,-0.039719573852194066,2015-03-02
0.3125867889939197,0.0030809146892565678,-0.0030809146892565678,2015-03-03
0.6860003653459944,0.03417132540274064,-0.03417132540274064,2015-03-04
0.2472407128719285,0.0011896847230568554,-0.0011896847230568554,2015-03-05
0.8202408145967687,0.011866880795643103,0.011866880795643103,2015-03-06
0.07809916108925541,0.01672464174151872,-0.01672464174151872,2015-03-09
0.48025051723859313,0.020013428097867107,0.0,2015-03-10
0.34071578424910465,0.018552006257153326,-0.018552006257153326,2015-03-11
0.18835098233846015,0.001400397860628207,-0.001400397860628207,2015-03-12
0.02372068989535492,0.0018415540879473022,-0.0018415540879473022,2015-03-13
0.560327688194297,0.008101495137212983,0.0,2015-03-16
0.6452327377680337,0.05362478616457216,0.05362478616457216,2015-03-17
0.45319985567047105,0.006451982760756418,0.0,2015-03-18
0.8950167703467031,0.0065191524809999745,0.0065191524809999745,2015-03-19
0.170318690916055,0.04097685218955223,-0.04097685218955223,2015-03-20
0.8524086335166241,0.01927979464827721,0.01927979464827721,2015-03-23
0.09335553846161093,0.00935442522719205,-0.00935442522719205,2015-03-24
0.9717332895878746,0.016574117754600277,0.016574117754600277,2015-03-25
0.7881263579190113,0.03542023931224997,-0.03542023931224997,2015-03-26
0.5478350403145082,9.316984238155274e-06,0.0,2015-03-27
0.20429150299007648,0.007901321616393892,0.007901321616393892,2015-03-30
0.5950043717598567,0.014744255847217468,0.0,2015-03-31
0.8377841125209897,0.0005662439947095834,0.0005662439947095834,2015-04-01
0.3679672853504977,0.001791048347516508,0.001791048347516508,2015-04-02
0.7590878268016351,0.022831732430933335,0.022831732430933335,2015-04-03
0.9942169371651364,0.03188328117627976,0.03188328117627976,2015-04-06
0.44084451714001105,0.020023986139684175,0.0,2015-04-07
0.3310048997733187,0.010023355073192203,-0.010023355073192203,2015-04-08
0.6678657761546224,0.003494957892680346,-0.003494957892680346,2015-04-09
0.8361447637979702,0.010059878869307284,0.010059878869307284,2015-04-10
0.014323906288734478,0.00862935728498461,-0.00862935728498461,2015-04-13
0.7228000158767388,0.026161468898052136,0.026161468898052136,2015-04-14
0.9353766694509652,0.004284556161646604,0.004284556161646604,2015-04-15
0.5670031310425343,0.00829173716422416,0.0,2015-04-16
0.13594770632377018,0.02037618162115911,-0.02037618162115911,2015-04-17
0.38670631679566436,0.007108488337106645,-0.007108488337106645,2015-04-20
0.637270548815393,0.00458871246748385,0.00458871246748385,2015-04-21
0.9252084889558515,0.008089648751105558,0.008089648751105558,2015-04-22
0.6138869689100294,0.015356919189641847,0.015356919189641847,2015-04-23
0.1105961742303243,0.0021521279979576165,-0.0021521279979576165,2015-04-24
0.5648287877406963,0.0028074249272760023,0.0,2015-04-27
0.48820811267733044,0.0057828848218081964,0.0,2015-04-28
0.08223407247459036,0.011256437314468178,-0.011256437314468178,2015-04-30
0.6911832993004987,0.01675121912939864,-0.01675121912939864,2015-05-01
0.7481280199150852,0.028908092028665584,0.028908092028665584,2015-05-07
0.12831823600485115,0.019453603804274383,-0.019453603804274383,2015-05-08
0.5429442860517403,0.01917292332349555,0.0,2015-05-11
0.5702808892438028,0.014250629362025563,0.0,2015-05-12
0.7675204657253261,0.025503428187094397,0.025503428187094397,2015-05-13
0.07100801183164662,0.01818451699111471,-0.01818451699111471,2015-05-14
0.48144342209477586,0.006677031285548027,0.0,2015-05-15
0.7505169800376126,0.03301936804870365,0.03301936804870365,2015-05-18
0.5665024439807583,0.0014553502413039104,0.0,2015-05-19
0.129715712124865,0.02016312407552604,-0.02016312407552604,2015-05-20
0.9722571500963042,0.017479581818411385,0.017479581818411385,2015-05-21
0.9814326878823184,0.007574290536306214,0.007574290536306214,2015-05-22
0.9468151781020955,0.0025447769760188316,0.0025447769760188316,2015-05-25
0.6760699528733806,0.001060338536165049,0.001060338536165049,2015-05-26
0.22313646842995072,0.004336343033838478,-0.004336343033838478,2015-05-27
0.0513872087799222,0.009439003941540826,-0.009439003941540826,2015-05-28
0.5957844932319668,0.011705860258109015,0.0,2015-05-29
0.6691736052274336,0.0054248438226049195,-0.0054248438226049195,2015-06-01
0.7627014829398134,0.029410408592955527,0.029410408592955527,2015-06-02
0.48408313436364225,0.009999026651243532,0.0,2015-06-03
0.7658531421665038,0.024533938404605278,0.024533938404605278,2015-06-04
0.4430783519389674,0.0215273735447223,0.0,2015-06-05
0.8216840413076596,0.00708100469512052,0.00708100469512052,2015-06-08
0.8354602750012298,0.023183961721442745,0.023183961721442745,2015-06-09
0.8539191338175764,0.022180425269264843,0.022180425269264843,2015-06-10
0.5590130292751977,0.004771103147234159,0.0,2015-06-11
0.20799259667839387,0.023386790652104146,-0.023386790652104146,2015-06-12
0.6544018569022361,0.009733060448241482,0.009733060448241482,2015-06-15
0.6846891591200611,0.02683084834474177,0.02683084834474177,2015-06-16
0.47173033224846506,0.0025031711857732043,0.0,2015-06-17
0.23124694985730432,0.014431642998036044,-0.014431642998036044,2015-06-18
0.9548615808525257,0.007242124267521265,0.007242124267521265,2015-06-19
0.8009992568420243,0.006294109746595566,0.006294109746595566,2015-06-22
0.03460643563467425,0.006326964054937267,-0.006326964054937267,2015-06-23
0.8715618547340489,0.015745644897199616,0.015745644897199616,2015-06-24
0.4820372682523282,0.00963157656260351,0.0,2015-06-25
0.06321475603182447,0.02347797113531763,-0.02347797113531763,2015-06-26
0.08954787150136523,0.03068871792708043,-0.03068871792708043,2015-06-29
0.7345526033492408,0.0379732951998256,0.0379732951998256,2015-06-30
0.7690178575293466,0.04212404169168562,0.04212404169168562,2015-07-01
0.24187991044448687,0.03026422292374933,0.03026422292374933,2015-07-02
0.2934766704705628,0.04369694854316412,0.04369694854316412,2015-07-03
0.3933649245103322,0.00775602144425137,-0.00775602144425137,2015-07-06
0.9494230960060441,0.011308692999697624,0.011308692999697624,2015-07-07
0.46192337081795976,0.023871833859576506,0.0,2015-07-08
0.7890519332464933,0.006379428243935554,0.006379428243935554,2015-07-09
0.13820646465730613,0.024305700084145003,-0.024305700084145003,2015-07-10
0.12691526338652748,0.003095817656267826,-0.003095817656267826,2015-07-13
0.07547247525462386,0.017038270341562637,-0.017038270341562637,2015-07-14
0.8603892338584755,0.006984053263694195,0.006984053263694195,2015-07-15
0.10165230617343524,0.035762961465586475,-0.035762961465586475,2015-07-16
0.47272539663338464,0.001988934258597441,0.0,2015-07-17
0.1331165980107324,0.013888249836892335,-0.013888249836892335,2015-07-21
0.2693348800456665,0.01088698741280506,-0.01088698741280506,2015-07-22
0.37859254069060877,0.014357640523688198,0.014357640523688198,2015-07-23
0.25418666444160265,0.039824810670150264,0.039824810670150264,2015-07-24
0.8463113869033183,0.01245474369384706,0.01245474369384706,2015-07-27
0.08245161562497272,0.01684146049999622,-0.01684146049999622,2015-07-28
0.4885824996448348,0.02166472115261135,0.0,2015-07-29
0.9472251116059118,0.015269309095257914,0.015269309095257914,2015-07-30
0.43691347493353605,0.025155288842162286,0.0,2015-07-31
0.5403817204844594,0.009648921449928826,0.0,2015-08-03
0.7211438672146638,0.011629277285423602,-0.011629277285423602,2015-08-04
0.027412233785140794,0.007289177669331258,-0.007289177669331258,2015-08-05
0.5108280747596667,0.008764158352252341,0.0,2015-08-06
0.1721762093777025,0.01447816602359165,-0.01447816602359165,2015-08-07
0.8468509519132048,0.03891214420059788,0.03891214420059788,2015-08-10
0.7555626595764933,0.008034969279975006,0.008034969279975006,2015-08-11
0.23793980227965206,0.002094141630626649,-0.002094141630626649,2015-08-12
0.44275588012133904,0.019777097119775752,0.0,2015-08-13
0.1998633063546068,0.026094655776395217,-0.026094655776395217,2015-08-14
0.785638554043435,0.002474312268777828,0.002474312268777828,2015-08-17
0.3007180015615828,0.008472405757200997,0.008472405757200997,2015-08-18
0.93474576834649,0.0031577281411795024,0.0031577281411795024,2015-08-19
0.020778496518210954,0.013491519625143871,-0.013491519625143871,2015-08-20
0.9205791217396642,0.01620160959293454,0.01620160959293454,2015-08-21
0.4246632559935426,0.012566401598875598,0.0,2015-08-24
0.22184165486689977,0.02801193097272018,-0.02801193097272018,2015-08-25
0.7311457953631278,0.01520255173902786,0.01520255173902786,2015-08-26
0.7463555606102701,0.005239979162600953,0.005239979162600953,2015-08-27
0.5203591113752639,0.01248439404166002,0.0,2015-08-28
0.6162531877340534,0.016541637207629394,0.016541637207629394,2015-08-31
0.17142126345294184,0.015165750949816943,-0.015165750949816943,2015-09-01
0.2884542628616409,0.023353290097519356,-0.023353290097519356,2015-09-02
0.40391686137238414,0.005664261328115707,0.0,2015-09-03
0.2346324694616534,0.0009956856181251945,-0.0009956856181251945,2015-09-04
0.51133526805494,0.004285013425401774,0.0,2015-09-07
0.4330692716766221,0.035260712850747326,0.0,2015-09-08
0.20114224020907523,0.008232431594816635,-0.008232431594816635,2015-09-09
0.5946724395897475,0.02997222693427725,0.0,2015-09-10
0.2070761724330784,0.018790790886732134,-0.018790790886732134,2015-09-11
0.5824987011359853,0.02300500131748429,0.0,2015-09-14
0.4773199529784702,0.01967904419337506,0.0,2015-09-15
