f1,f2,profit,date
0.9413676493210519,0.04495645551765668,0.04495645551765668,2015-01-05
0.3268245188027158,0.024813322489145282,-0.024813322489145282,2015-01-06
0.08234630705885493,0.014511466750912656,-0.014511466750912656,2015-01-07
0.11469529195751382,0.026454994193931755,-0.026454994193931755,2015-01-08
0.3868256325469117,0.0029490754955222363,-0.0029490754955222363,2015-01-09
0.8454978484652562,0.010832404131433547,0.010832404131433547,2015-01-13
0.2591065230832751,0.015002800860445309,-0.015002800860445309,2015-01-14
0.4011870610648448,0.027897285584262025,0.0,2015-01-15
0.7521094574629578,0.019974169527628833,0.019974169527628833,2015-01-16
0.09945534705394532,0.018091123376082718,-0.018091123376082718,2015-01-19
0.9108732076256921,0.0028472631955052236,0.0028472631955052236,2015-01-20
0.6114536870727817,0.014950298510078388,0.014950298510078388,2015-01-21
0.4735119672960929,0.01092626701376603,0.0,2015-01-22
0.4965292024750637,0.03776890260953793,0.0,2015-01-23
0.4811542008076418,0.0011946704496560115,0.0,2015-01-26
0.8124692364512723,0.00482531299236669,0.00482531299236669,2015-01-27
0.3871307705028013,0.0115402208078664,-0.0115402208078664,2015-01-28
0.8946786356027403,0.014494380220763627,0.014494380220763627,2015-01-29
0.7080965858513719,0.03896683103055269,0.03896683103055269,2015-01-30
0.30035289564796197,0.015848914593726587,-0.015848914593726587,2015-02-02
0.07697463396126536,0.027146127024812224,-0.027146127024812224,2015-02-03
0.49847534656716896,0.01877133967862091,0.0,2015-02-04
0.5315402889309411,0.054754870464730064,0.0,2015-02-05
0.7304862296529246,0.014747427382335782,0.014747427382335782,2015-02-06
0.30486070149669864,0.04970692909040555,-0.04970692909040555,2015-02-09
0.6534460071911791,0.010381182973664275,0.010381182973664275,2015-02-10
0.8919641354726603,0.001240301223908618,0.001240301223908618,2015-02-12
0.5614686095031965,0.00020429406061591115,0.0,2015-02-13
0.908101107134803,0.01390083107256601,0.01390083107256601,2015-02-16
0.5609045802579413,0.009731491644508641,0.0,2015-02-17
